Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber
0.00291457, 0.00205512, 0.000858205, 1.597e-06, 19440, 20075, 33
0.00232082, 0.00174525, 0.000574087, 2.433e-06, 19440, 20079, 99
0.00163131, 0.00122704, 0.000402805, 2.5e-06, 19440, 20017, 132
0.00282247, 0.00201681, 0.000804056, 3.516e-06, 19440, 20019, 99
0.00354066, 0.00113496, 0.000375777, 1.978e-06, 19440, 19974, 99
0.00171082, 0.00132156, 0.000387614, 2.761e-06, 19440, 20062, 99
0.00281851, 0.00189193, 0.00092492, 3.349e-06, 19440, 20077, 66
0.00317117, 0.00225184, 0.000915733, 2.565e-06, 19440, 20044, 66
0.00289268, 0.00200119, 0.000889955, 2.775e-06, 19440, 20009, 66
0.00280723, 0.00181621, 0.000989624, 3.499e-06, 19440, 19968, 66
0.00199278, 0.0013514, 0.000640132, 1.594e-06, 19440, 19922, 66
0.00305245, 0.00209689, 0.000954013, 3.849e-06, 19440, 19947, 99
0.002887, 0.00201228, 0.000873595, 3.88e-06, 19440, 19948, 99
0.00294957, 0.00207799, 0.000870121, 1.297e-06, 19440, 19885, 33
0.00202037, 0.00125805, 0.000759548, 1.355e-06, 19440, 19939, 33
0.00152538, 0.00112584, 0.000398423, 2.144e-06, 19440, 19944, 66
0.00148641, 0.00109411, 0.000390754, 1.491e-06, 19440, 19944, 66
0.00288508, 0.00186253, 0.00102064, 6.236e-06, 19440, 19953, 132
0.0033174, 0.00223885, 0.00107655, 2.093e-06, 19440, 19915, 33
0.00245248, 0.00189109, 0.000560138, 2.928e-06, 19440, 19892, 99
0.00225005, 0.00186064, 0.000388175, 0, 19440, 19820, 0
0.00298496, 0.00203397, 0.00094973, 0, 19440, 19815, 0
0.00162381, 0.00125574, 0.000366803, 2.582e-06, 19440, 19859, 132
0.00249336, 0.00192148, 0.000569364, 3.175e-06, 19440, 19770, 99
0.00177656, 0.00138537, 0.000389621, 8.41e-07, 19440, 19785, 33
0.00164462, 0.00122134, 0.000422701, 9.94e-07, 19440, 19798, 33
0.00218096, 0.00179961, 0.000379772, 0, 19440, 19808, 0
0.00157108, 0.00112949, 0.00044054, 8.46e-07, 19440, 19785, 33
0.001592, 0.00119739, 0.000393398, 1.999e-06, 19440, 19822, 66
0.0022558, 0.00166462, 0.000589471, 8.14e-07, 19440, 19736, 33
0.00149189, 0.00108435, 0.00040658, 2.721e-06, 19440, 19796, 132
0.00310616, 0.00213513, 0.00096832, 2.255e-06, 19440, 19801, 66
0.00171378, 0.00126648, 0.000446185, 2.28e-06, 19440, 19748, 99
0.00329892, 0.00221154, 0.001086, 7.253e-06, 19440, 19773, 198
0.00284578, 0.00198138, 0.000863315, 3.727e-06, 19440, 19780, 99
0.00168229, 0.00132105, 0.000359751, 0, 19440, 19768, 0
0.00272342, 0.00204405, 0.000677832, 7.435e-06, 19440, 19716, 231
0.00294375, 0.00201277, 0.000929556, 1.555e-06, 19440, 19723, 33
0.00249247, 0.00191898, 0.000572046, 1.108e-06, 19440, 19700, 33
0.00307953, 0.00206662, 0.00101134, 4.136e-06, 19440, 19706, 99
0.00152458, 0.00112658, 0.00039701, 2.513e-06, 19440, 19675, 99
0.00223764, 0.00159056, 0.000645061, 3.874e-06, 19440, 19676, 132
0.00240235, 0.00180046, 0.000600304, 1.473e-06, 19440, 19666, 33
0.00159221, 0.00118209, 0.000408933, 9.75e-07, 19440, 19739, 33
0.00304722, 0.00203248, 0.00101288, 3.506e-06, 19440, 19677, 66
0.00161067, 0.00121141, 0.000397982, 2.435e-06, 19440, 19632, 99
0.00278503, 0.00199163, 0.000792128, 0, 19440, 19611, 0
0.00308778, 0.00214598, 0.000939919, 3.928e-06, 19440, 19616, 99
0.00175858, 0.001348, 0.000409504, 2.055e-06, 19440, 19634, 99
0.00313597, 0.00216446, 0.000970027, 1.559e-06, 19440, 19567, 33
0.00224758, 0.00185029, 0.000395741, 2.461e-06, 19440, 19574, 132
0.00286386, 0.00203901, 0.00082329, 4.456e-06, 19440, 19576, 99
0.00282524, 0.0021271, 0.000696368, 1.239e-06, 19440, 19558, 33
0.00192765, 0.0012738, 0.000652965, 4.384e-06, 19440, 19579, 165
0.00150082, 0.00111012, 0.000389363, 1.809e-06, 19440, 19603, 66
0.00326219, 0.00197204, 0.00128757, 4.706e-06, 19440, 19576, 99
0.00151283, 0.00110716, 0.000404661, 1.829e-06, 19440, 19675, 66
0.00162823, 0.00123231, 0.000395156, 1.12e-06, 19440, 19632, 33
0.00162153, 0.00123235, 0.000388806, 1.372e-06, 19440, 19606, 66
0.0024136, 0.00190106, 0.000510534, 1.211e-06, 19440, 19604, 33
0.00239324, 0.00198601, 0.000405658, 1.478e-06, 19440, 19619, 66
0.00168234, 0.00128932, 0.000392168, 0, 19440, 19565, 0
0.00372828, 0.00289927, 0.000827884, 2.492e-06, 19440, 19558, 66
0.00269061, 0.0021413, 0.000547371, 3.14e-06, 19440, 19541, 132
0.00264172, 0.00227342, 0.000366495, 9.84e-07, 19440, 19576, 33
0.00164867, 0.00123269, 0.000415126, 9.75e-07, 19440, 19497, 33
0.00190266, 0.00153688, 0.00036444, 1.724e-06, 19440, 19529, 66
0.00274819, 0.00175036, 0.000996502, 4.947e-06, 19440, 19392, 99
0.00147108, 0.00108157, 0.000388339, 1.262e-06, 19440, 19424, 33
0.001591, 0.00109782, 0.000491925, 0, 19440, 19450, 0
0.00313311, 0.00205894, 0.00107215, 1.807e-06, 19440, 19440, 33
0.00303917, 0.00213482, 0.000902955, 0, 19440, 19421, 0
0.00313472, 0.00218906, 0.000944224, 3.577e-06, 19440, 19444, 66
0.00158785, 0.00119766, 0.000389116, 2.556e-06, 19440, 19470, 99
0.00158702, 0.00121614, 0.000369807, 0, 19440, 19444, 0
0.00157793, 0.00120732, 0.000369832, 2.585e-06, 19440, 19450, 165
0.00302297, 0.00202074, 0.000999249, 0, 19440, 19394, 0
0.00210091, 0.00132409, 0.000775516, 2.163e-06, 19440, 19488, 66
0.00171735, 0.00133953, 0.000376977, 1.819e-06, 19440, 19416, 66
0.00188861, 0.00140798, 0.000479404, 5.229e-06, 19440, 19447, 165
0.00279414, 0.00201965, 0.000773282, 2.335e-06, 19440, 19383, 66
0.00261646, 0.00181073, 0.000803834, 3.44e-06, 19440, 19347, 132
0.0048335, 0.00193044, 0.000514047, 3.989e-06, 19440, 19347, 132
0.00153693, 0.00117172, 0.000364468, 3.362e-06, 19440, 19343, 165
0.00315918, 0.00259318, 0.000564631, 2.508e-06, 19440, 19314, 99
0.00304114, 0.00208817, 0.000951816, 4.11e-06, 19440, 19340, 99
0.00165819, 0.00121752, 0.000439454, 0, 19440, 19350, 0
0.00281135, 0.00200247, 0.00080778, 5.972e-06, 19440, 19318, 165
0.00251915, 0.00192169, 0.000596251, 2.961e-06, 19440, 19295, 99
0.00295572, 0.00214669, 0.000807363, 2.568e-06, 19440, 19251, 66
0.00163123, 0.0012236, 0.000406662, 2.701e-06, 19440, 19248, 132
0.00274654, 0.00189234, 0.000852861, 3.756e-06, 19440, 19286, 99
0.00427031, 0.00188763, 0.00238111, 2.553e-06, 19440, 19250, 66
0.00281615, 0.00188508, 0.000928827, 2.956e-06, 19440, 19221, 66
0.00146699, 0.0010885, 0.000377067, 1.642e-06, 19440, 19231, 66
0.00288893, 0.00199421, 0.000893555, 3.762e-06, 19440, 19201, 99
0.00289394, 0.00200751, 0.000884698, 6.27e-06, 19440, 19137, 198
0.00283398, 0.00192004, 0.000912427, 0, 19440, 19164, 0
0.00277562, 0.0019394, 0.000834985, 1.746e-06, 19440, 19192, 33
0.00298463, 0.00210176, 0.000880809, 4.127e-06, 19440, 19205, 132
0.00155994, 0.00120922, 0.000349353, 1.575e-06, 19440, 19209, 66
0.00161242, 0.00125244, 0.000358806, 8.14e-07, 19440, 19192, 33
0.00268615, 0.00181711, 0.00086782, 1.235e-06, 19440, 19219, 33
0.00174977, 0.00137201, 0.000375897, 7.04e-07, 19440, 19152, 33
0.0023172, 0.00170862, 0.000607269, 2.348e-06, 19440, 19056, 99
0.00150298, 0.00112966, 0.000372209, 2.502e-06, 19440, 19120, 99
0.00142561, 0.00106502, 0.000359113, 3.004e-06, 19440, 19045, 132
0.00228229, 0.00141108, 0.000870023, 2.839e-06, 19440, 19072, 66
0.00279611, 0.00196279, 0.000831933, 2.379e-06, 19440, 19106, 66
0.00297995, 0.00198254, 0.00099544, 2.163e-06, 19440, 19064, 33
0.00279888, 0.00199082, 0.00080643, 2.464e-06, 19440, 19116, 66
0.00296882, 0.00209471, 0.00087144, 4.046e-06, 19440, 19098, 99
0.00165019, 0.00123161, 0.000417612, 2.298e-06, 19440, 19116, 99
0.00281686, 0.00200598, 0.00080933, 2.469e-06, 19440, 19066, 66
0.00281927, 0.00186048, 0.000956645, 2.71e-06, 19440, 19109, 66
0.00247028, 0.00164968, 0.000819059, 1.972e-06, 19440, 19037, 33
0.00259627, 0.00167045, 0.000924095, 2.207e-06, 19440, 19064, 33
0.00145917, 0.00104519, 0.000412753, 1.622e-06, 19440, 19066, 66
0.00227818, 0.00171794, 0.00055826, 1.016e-06, 19440, 19061, 33
0.00291437, 0.00205564, 0.000856472, 3.048e-06, 19440, 19030, 66
0.00156788, 0.00119553, 0.000371146, 1.065e-06, 19440, 18975, 33
0.00216195, 0.0017565, 0.000404083, 9.76e-07, 19440, 18896, 33
0.00267022, 0.00203742, 0.00063075, 2.139e-06, 19440, 18906, 66
0.00201565, 0.00164522, 0.000368428, 1.188e-06, 19440, 18887, 33
0.00185449, 0.00145808, 0.000394603, 0, 19440, 18927, 0
0.00155597, 0.00119288, 0.000362089, 8.31e-07, 19440, 18892, 33
0.00176839, 0.00138069, 0.000386502, 2.175e-06, 19440, 18891, 66
0.00220621, 0.00166998, 0.000534652, 1.5e-06, 19440, 18877, 66
0.0016834, 0.00107084, 0.000611229, 2.19e-06, 19440, 18841, 66
0.0023794, 0.00164337, 0.00073459, 3.47e-06, 19440, 18827, 99
0.00262754, 0.0017099, 0.000915987, 1.429e-06, 19440, 18842, 33
0.0021302, 0.00168966, 0.000439076, 3.271e-06, 19440, 18853, 132
0.00270276, 0.0019434, 0.000757744, 1.466e-06, 19440, 18846, 33
0.00204547, 0.00161708, 0.000427015, 1.727e-06, 19440, 18865, 66
0.00253621, 0.00187631, 0.000658736, 2.735e-06, 19440, 18852, 99
0.00282156, 0.00197242, 0.000847986, 5.664e-06, 19440, 18843, 165
0.0034942, 0.00126617, 0.000447326, 3.114e-06, 19440, 18880, 132
0.00185844, 0.00148052, 0.000376536, 2.809e-06, 19440, 18787, 132
0.00152343, 0.00116441, 0.000357886, 1.333e-06, 19440, 18789, 33
0.00185414, 0.00148677, 0.000366027, 1.078e-06, 19440, 18783, 33
0.00304448, 0.00195971, 0.00108334, 2.911e-06, 19440, 18760, 66
0.00263707, 0.00178489, 0.000849995, 3.839e-06, 19440, 18743, 99
0.00141636, 0.00106138, 0.000353729, 1.486e-06, 19440, 18754, 66
0.002794, 0.00201627, 0.000774863, 1.868e-06, 19440, 18757, 66
0.00161057, 0.00123298, 0.00037671, 2.507e-06, 19440, 18751, 66
0.00282871, 0.00191694, 0.000910171, 4.058e-06, 19440, 18737, 99
0.00263533, 0.00186406, 0.000770186, 3.597e-06, 19440, 18758, 99
0.00199883, 0.0015975, 0.000399738, 2.441e-06, 19440, 18741, 99
0.00290271, 0.0019782, 0.000923072, 2.909e-06, 19440, 18699, 66
0.00158671, 0.00118109, 0.000404528, 1.672e-06, 19440, 18667, 66
0.00201021, 0.00164973, 0.000359424, 9.15e-07, 19440, 18620, 33
0.00297228, 0.00207306, 0.000897875, 2.928e-06, 19440, 18659, 66
0.00190564, 0.0015521, 0.000352123, 1.299e-06, 19440, 18607, 33
0.00156074, 0.00116768, 0.000391781, 3.945e-06, 19440, 18614, 165
0.00192315, 0.0013601, 0.000561204, 2.948e-06, 19440, 18586, 99
0.00144708, 0.00103722, 0.000408547, 0, 19440, 18541, 0
0.00167968, 0.0012973, 0.000381084, 1.528e-06, 19440, 18516, 66
0.00175431, 0.00121211, 0.000540773, 5.297e-06, 19440, 18544, 165
0.00255775, 0.00174359, 0.000813116, 0, 19440, 18494, 0
0.00248225, 0.00169978, 0.000781176, 2.023e-06, 19440, 18455, 66
0.00233013, 0.00160362, 0.000724226, 2.458e-06, 19440, 18556, 99
0.00152278, 0.00117768, 0.000343834, 7.33e-07, 19440, 18485, 33
0.00291117, 0.00201125, 0.000898407, 3.492e-06, 19440, 18503, 99
0.00266407, 0.00185299, 0.000809499, 3.1e-06, 19440, 18539, 66
0.00282372, 0.00194487, 0.000876976, 1.768e-06, 19440, 18490, 33
0.0027739, 0.00193877, 0.000833272, 2.799e-06, 19440, 18484, 66
0.00279566, 0.00196203, 0.00083248, 2.655e-06, 19440, 18505, 66
0.00148553, 0.00107135, 0.000412431, 7.92e-07, 19440, 18451, 33
0.00142165, 0.00107464, 0.000345619, 1.909e-06, 19440, 18450, 66
0.00145991, 0.00107967, 0.000379026, 1.74e-06, 19440, 18434, 66
0.00283153, 0.00192162, 0.000908415, 1.543e-06, 19440, 18440, 33
0.00153538, 0.00116894, 0.000365636, 2.688e-06, 19440, 18441, 99
0.00210843, 0.00135856, 0.000748312, 2.316e-06, 19440, 18415, 66
0.00290546, 0.00202465, 0.000879407, 5.741e-06, 19440, 18442, 132
0.00274242, 0.00196788, 0.000773317, 2.625e-06, 19440, 18408, 66
0.00222685, 0.00149073, 0.000735256, 3.153e-06, 19440, 18414, 99
0.0030185, 0.00205192, 0.000965137, 4.184e-06, 19440, 18434, 99
0.00153718, 0.00119359, 0.000342353, 2.883e-06, 19440, 18362, 165
0.00181372, 0.00125207, 0.000560707, 1.587e-06, 19440, 18354, 66
0.00143083, 0.00108042, 0.000349139, 8.13e-07, 19440, 18328, 33
0.00305979, 0.00190946, 0.00114645, 4.783e-06, 19440, 18357, 66
0.00144859, 0.00106516, 0.000382149, 7.44e-07, 19440, 18330, 33
0.00143647, 0.00106807, 0.000366819, 3.864e-06, 19440, 18307, 132
0.00232173, 0.00180098, 0.000519496, 9.44e-07, 19440, 18280, 33
0.00153061, 0.00117494, 0.000354516, 1.055e-06, 19440, 18231, 33
0.00189508, 0.00130106, 0.000591392, 3.083e-06, 19440, 18278, 66
0.00340289, 0.00119546, 0.000383377, 1.015e-06, 19440, 18341, 33
0.00272631, 0.00192962, 0.00079531, 2.311e-06, 19440, 18336, 66
0.0015317, 0.00117986, 0.00035065, 1.061e-06, 19440, 18310, 33
0.00268803, 0.00188575, 0.000800478, 1.342e-06, 19440, 18320, 33
0.00266514, 0.00186683, 0.000796655, 2.401e-06, 19440, 18278, 66
0.00257537, 0.00173821, 0.000835477, 1.29e-06, 19440, 18193, 33
0.00174402, 0.00102481, 0.000717984, 1.194e-06, 19440, 18238, 33
0.00142013, 0.00104824, 0.000370257, 2.113e-06, 19440, 18146, 66
0.00215032, 0.00156444, 0.000584853, 0, 19440, 18171, 0
0.00132156, 0.000989673, 0.000331235, 2.353e-06, 19440, 18149, 99
0.00254622, 0.00181134, 0.000732984, 2.434e-06, 19440, 18151, 66
0.00147148, 0.00112957, 0.000340687, 9.1e-07, 19440, 18176, 33
0.00168726, 0.00112167, 0.000564858, 8.77e-07, 19440, 18209, 33
0.00143853, 0.00112556, 0.000311814, 1.372e-06, 19440, 18173, 66
0.00147514, 0.00111099, 0.000363617, 1.296e-06, 19440, 18195, 66
0.00164388, 0.00130539, 0.000337619, 1.455e-06, 19440, 18177, 66
0.00238569, 0.00179231, 0.000590703, 2.127e-06, 19440, 18124, 99
0.00167874, 0.00133236, 0.000345231, 8.72e-07, 19440, 18069, 33
0.00151234, 0.00116077, 0.000350526, 3.071e-06, 19440, 18021, 99
0.00236041, 0.00159512, 0.000763596, 1.416e-06, 19440, 18052, 33
0.00219711, 0.00161935, 0.000576459, 1.664e-06, 19440, 18063, 66
0.00155139, 0.00102658, 0.000523415, 4.863e-06, 19440, 18029, 33
0.00137242, 0.00100051, 0.000370833, 3.455e-06, 19440, 18046, 132
0.00275519, 0.00185796, 0.000895431, 0, 19440, 18093, 0
0.00168061, 0.00132517, 0.000353913, 1.168e-06, 19440, 18026, 66
0.00208452, 0.0016033, 0.000479252, 0, 19440, 17989, 0
0.00154445, 0.00121883, 0.000324634, 1.538e-06, 19440, 17949, 66
0.00278352, 0.00192592, 0.000856355, 0, 19440, 17992, 0
0.00245123, 0.00188375, 0.000566044, 0, 19440, 17945, 0
0.00271921, 0.00191814, 0.00079933, 2.146e-06, 19440, 17959, 66
0.00290852, 0.00204022, 0.00086671, 2.955e-06, 19440, 17898, 66
0.00151868, 0.00118019, 0.000337281, 1.807e-06, 19440, 17870, 66
0.00314596, 0.00201841, 0.00112607, 4.474e-06, 19440, 17860, 66
0.00263626, 0.00175401, 0.000880263, 2.628e-06, 19440, 17779, 66
0.00134279, 0.00100749, 0.000334068, 2.14e-06, 19440, 17764, 99
0.00252553, 0.00169306, 0.000831148, 2.45e-06, 19440, 17756, 33
0.00245742, 0.00163101, 0.000824826, 0, 19440, 17812, 0
0.0025848, 0.00184367, 0.000739597, 2.817e-06, 19440, 17774, 66
0.00144976, 0.00111916, 0.000329851, 0, 19440, 17710, 0
0.00146628, 0.00112654, 0.000338263, 0, 19440, 17746, 0
0.00182251, 0.00124985, 0.000571424, 1.332e-06, 19440, 17677, 33
0.00242163, 0.00189934, 0.000521043, 2.807e-06, 19440, 17646, 99
0.00194218, 0.00146274, 0.00047861, 3.961e-06, 19440, 17621, 99
0.00142066, 0.00111006, 0.000309674, 0, 19440, 17577, 0
0.00165361, 0.00114844, 0.000504428, 2.833e-06, 19440, 17613, 99
0.00268803, 0.00192264, 0.000763933, 1.428e-06, 19440, 17545, 33
0.00262903, 0.00187711, 0.000749964, 1.484e-06, 19440, 17559, 33
0.0013958, 0.00103429, 0.000359564, 1.903e-06, 19440, 17535, 66
0.00250071, 0.00162562, 0.000873703, 0, 19440, 17573, 0
0.00132058, 0.000991166, 0.000328372, 0, 19440, 17518, 0
0.00525751, 0.00214259, 0.000538514, 2.065e-06, 19440, 17547, 66
0.00204586, 0.00154404, 0.000499939, 0, 19440, 17467, 0
0.00274861, 0.00193429, 0.000812808, 2.976e-06, 19440, 17524, 66
0.00162803, 0.00114405, 0.000482763, 2.896e-06, 19440, 17454, 132
0.00292254, 0.00194432, 0.000977113, 3.235e-06, 19440, 17484, 33
0.00151865, 0.00117275, 0.000344519, 1.765e-06, 19440, 17477, 66
0.00271086, 0.00184702, 0.000862467, 1.646e-06, 19440, 17445, 33
0.0026548, 0.00194268, 0.000710623, 0, 19440, 17474, 0
0.00176675, 0.0014336, 0.000331984, 1.009e-06, 19440, 17395, 33
0.00139318, 0.001016, 0.000376124, 0, 19440, 17402, 0
0.00133738, 0.00101478, 0.000321798, 1.53e-06, 19440, 17381, 66
0.00243584, 0.00160443, 0.000829623, 1.357e-06, 19440, 17340, 33
0.00247396, 0.00183273, 0.000639582, 1.981e-06, 19440, 17320, 66
0.0015387, 0.00121773, 0.000319983, 1.744e-06, 19440, 17266, 66
0.00270637, 0.00179841, 0.000906498, 1.684e-06, 19440, 17367, 33
0.00289075, 0.00198858, 0.000900695, 2.352e-06, 19440, 17209, 33
0.00165178, 0.00127625, 0.000374227, 1.643e-06, 19440, 17231, 66
0.00142579, 0.00112405, 0.000300764, 0, 19440, 17179, 0
0.0014943, 0.00113548, 0.000357856, 8.58e-07, 19440, 17152, 33
0.00269462, 0.00197923, 0.000712962, 1.245e-06, 19440, 17115, 33
0.00198676, 0.00155637, 0.000428098, 1.785e-06, 19440, 17190, 66
0.00256639, 0.00171715, 0.000847613, 0, 19440, 17180, 0
0.00198126, 0.00162081, 0.000359191, 8.79e-07, 19440, 17173, 33
0.00192936, 0.00156361, 0.00036405, 1.475e-06, 19440, 17206, 66
0.00245522, 0.00162068, 0.0008327, 2.106e-06, 19440, 17142, 33
0.00141513, 0.00108358, 0.000330183, 2.425e-06, 19440, 17097, 99
0.00165556, 0.00117262, 0.000481396, 1.304e-06, 19440, 17088, 33
0.00182235, 0.00148092, 0.000340177, 9.11e-07, 19440, 17019, 33
0.00164255, 0.00115043, 0.000491335, 1.486e-06, 19440, 17040, 66
0.00160011, 0.00128295, 0.000315149, 2.663e-06, 19440, 17000, 132
0.00230964, 0.00179459, 0.000513859, 1.68e-06, 19440, 16978, 66
0.00249128, 0.00178175, 0.000707798, 0, 19440, 16901, 0
0.00249864, 0.00182144, 0.000675206, 1.566e-06, 19440, 16904, 33
0.00157064, 0.00118499, 0.000384497, 3.029e-06, 19440, 16882, 165
0.00144825, 0.00111418, 0.000333183, 1.084e-06, 19440, 16827, 33
0.00254163, 0.00165957, 0.000880536, 9.828e-06, 19440, 16822, 198
0.00205583, 0.00157864, 0.000475837, 1.016e-06, 19440, 16824, 33
0.0021465, 0.00142281, 0.000722236, 1.489e-06, 19440, 16785, 33
0.00137869, 0.000989043, 0.00038858, 0, 19440, 16739, 0
0.00233877, 0.00158439, 0.000752098, 5.099e-06, 19440, 16766, 165
0.00149021, 0.00116394, 0.000324917, 2.219e-06, 19440, 16711, 99
0.00172466, 0.00125154, 0.000471909, 3.753e-06, 19440, 16712, 132
0.00343772, 0.00124423, 0.000324203, 1.789e-06, 19440, 16670, 66
0.00153821, 0.00113496, 0.000402578, 2.062e-06, 19440, 16727, 66
0.00308977, 0.0022185, 0.000869417, 0, 19440, 16682, 0
0.00248393, 0.00178475, 0.000697748, 0, 19440, 16657, 0
0.0018804, 0.00157743, 0.000301025, 3.033e-06, 19440, 16651, 132
0.0025087, 0.00180309, 0.000704618, 1.755e-06, 19440, 16651, 33
0.00134897, 0.000971389, 0.000376574, 2.01e-06, 19440, 16669, 165
0.00127607, 0.000963901, 0.000311136, 3.289e-06, 19440, 16642, 132
0.00248387, 0.00167141, 0.000810818, 5.468e-06, 19440, 16640, 165
0.00226793, 0.00163492, 0.000631708, 5.113e-06, 19440, 16447, 99
0.00241268, 0.00160142, 0.000809722, 8.247e-06, 19440, 16432, 198
0.00254087, 0.00176909, 0.000769852, 1.358e-06, 19440, 16465, 33
0.00269708, 0.00196569, 0.000729325, 2.042e-06, 19440, 16348, 33
0.0026341, 0.00181018, 0.000822567, 4.411e-06, 19440, 16284, 99
0.001387, 0.00109152, 0.000294661, 3.115e-06, 19440, 16269, 132
0.00143482, 0.00111515, 0.000318771, 0, 19440, 16320, 0
0.00261609, 0.00226962, 0.000344971, 9.17e-07, 19440, 16318, 33
0.00212119, 0.00180918, 0.000309523, 8.43e-07, 19440, 16347, 33
0.00245933, 0.0017317, 0.000725657, 2.574e-06, 19440, 16319, 66
0.0026045, 0.00163809, 0.000964875, 7.739e-06, 19440, 16265, 198
0.00279257, 0.00191099, 0.000878569, 3.506e-06, 19440, 16344, 132
0.00261091, 0.00165324, 0.00095468, 7.131e-06, 19440, 16296, 165
0.00211227, 0.00144307, 0.000667702, 5.976e-06, 19440, 16242, 165
0.00254739, 0.00172627, 0.000819429, 4.124e-06, 19440, 16294, 99
0.0014418, 0.00110115, 0.000339523, 4.146e-06, 19440, 16269, 198
0.00144662, 0.00108866, 0.000356669, 2.767e-06, 19440, 16256, 99
0.00138285, 0.00106419, 0.000317513, 1.229e-06, 19440, 16245, 33
0.00162465, 0.00131085, 0.000312775, 1.882e-06, 19440, 16183, 66
0.00283032, 0.0019857, 0.000842922, 4.443e-06, 19440, 16238, 99
0.00206421, 0.00170234, 0.00036052, 1.911e-06, 19440, 16162, 66
0.00168927, 0.00130042, 0.000387793, 1.377e-06, 19440, 16145, 33
0.00240131, 0.00169994, 0.000699933, 5.783e-06, 19440, 16041, 165
0.00236848, 0.00158746, 0.000779665, 6.877e-06, 19440, 15987, 198
0.00199775, 0.00138419, 0.000611883, 5.501e-06, 19440, 15944, 132
0.00129331, 0.000997555, 0.000294744, 1.347e-06, 19440, 15940, 66
0.00220237, 0.00164009, 0.000560413, 2.172e-06, 19440, 15978, 66
0.00124619, 0.000965046, 0.000279719, 2.7e-06, 19440, 15965, 99
0.00139437, 0.00106961, 0.00032381, 2.669e-06, 19440, 15956, 99
0.00152229, 0.00111555, 0.000405469, 8.76e-07, 19440, 15938, 33
0.00138742, 0.00110375, 0.000282542, 0, 19440, 15946, 0
0.00169981, 0.00129546, 0.000402821, 1.813e-06, 19440, 15903, 66
0.0013386, 0.00104999, 0.000287534, 3.544e-06, 19440, 15886, 165
0.00245369, 0.00175773, 0.000694959, 1.436e-06, 19440, 15928, 33
0.00257152, 0.00174564, 0.000824162, 1.855e-06, 19440, 15934, 33
0.00151124, 0.00121262, 0.000297307, 3.7e-06, 19440, 15902, 165
0.00137534, 0.00110535, 0.000268993, 1.23e-06, 19440, 15823, 66
0.00141648, 0.00111999, 0.000295681, 2.108e-06, 19440, 15814, 99
0.00503895, 0.00163573, 0.000741398, 5.717e-06, 19440, 15841, 132
0.00258844, 0.00178219, 0.00080429, 3.646e-06, 19440, 15795, 99
0.00134379, 0.000986522, 0.000356008, 1.616e-06, 19440, 15780, 66
0.00223086, 0.0017767, 0.000452945, 0, 19440, 15742, 0
0.00137161, 0.00108944, 0.000281172, 1.663e-06, 19440, 15753, 66
0.00142557, 0.00108997, 0.00033451, 1.366e-06, 19440, 15774, 33
0.00136389, 0.00106336, 0.000299971, 3.106e-06, 19440, 15756, 132
0.00218194, 0.00165286, 0.000527523, 3.949e-06, 19440, 15754, 132
0.00196787, 0.00151247, 0.000454608, 2.622e-06, 19440, 15748, 99
0.00246525, 0.00175835, 0.000705682, 2.782e-06, 19440, 15764, 66
0.00139999, 0.00109526, 0.000303345, 0, 19440, 15723, 0
0.00155841, 0.00125036, 0.000307115, 3.396e-06, 19440, 15783, 165
0.0016317, 0.00124491, 0.00038581, 2.595e-06, 19440, 15734, 99
0.00127378, 0.000936462, 0.000336301, 2.364e-06, 19440, 15727, 132
0.00205582, 0.0015156, 0.000538688, 5.086e-06, 19440, 15736, 165
0.00193821, 0.00142987, 0.000506501, 1.591e-06, 19440, 15732, 66
0.00250064, 0.00164705, 0.000851661, 3.817e-06, 19440, 15706, 99
0.00236901, 0.00173152, 0.000635523, 1.473e-06, 19440, 15665, 33
0.00244506, 0.00172728, 0.000716341, 1.291e-06, 19440, 15693, 33
0.00161436, 0.00132902, 0.000283945, 8.31e-07, 19440, 15643, 33
0.00220764, 0.00168377, 0.00052221, 3.379e-06, 19440, 15692, 132
0.00236904, 0.00171749, 0.000649819, 0, 19440, 15729, 0
0.00269651, 0.00190886, 0.000786072, 1.741e-06, 19440, 15669, 33
